Instance;d;k;w_bound;Time;OurObj;BestBound;intercept;slopes
../src/instance_set/generated_instances/toy_50_10_-2.dat;10;50;10.000000;31;65.068492;0.000000;-0.311382;-0.380692~0.363941~1.406070~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_20_-2.dat;20;50;10.000000;54;56.461904;0.000000;0.044492;0.011271~0.000000~0.000000~0.000000~1.027895~0.000000~0.000000~0.000000~0.000000~0.000000~-0.718841~0.000000~0.000000~0.000000~0.002209~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-2.dat;30;50;10.000000;75;88.192877;0.000000;0.127538;0.881750~0.000000~0.000000~0.000000~0.000000~0.410562~0.000000~0.651035~0.000000~0.000000~0.000000~0.000000~0.000000~-0.742840~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-3.dat;10;50;10.000000;30;59.758331;0.000000;0.459963;1.129960~-0.248232~0.245433~0.000000~0.000000~0.000000~0.000000~-0.580458~0.000000
../src/instance_set/generated_instances/toy_50_20_-3.dat;20;50;10.000000;52;43.278550;0.000000;-0.173004;0.441502~0.665542~1.359663~0.000000~0.000000~1.833548~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-3.dat;30;50;10.000000;76;85.748324;0.000000;-0.204892;0.000000~0.000000~0.000000~0.000000~0.562375~1.560333~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.366586~-0.156433~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-4.dat;10;50;10.000000;33;63.537755;0.000000;-0.039226;0.284845~0.000000~0.670997~0.000000~0.000000~0.000000~0.000000~0.000000~-0.236880
../src/instance_set/generated_instances/toy_50_20_-4.dat;20;50;10.000000;53;90.867500;0.000000;-0.534683;-0.360152~0.000000~0.000000~0.000000~0.000000~0.630519~0.000000~-0.315916~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.432874~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-4.dat;30;50;10.000000;79;138.067631;0.000000;-0.649768;-0.455508~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.283679~0.000000~0.000000~0.117485~0.001148~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-5.dat;10;50;10.000000;31;74.494299;0.000000;0.324124;0.000000~-0.119961~-0.178569~0.000000~0.000000~0.000000~-0.277581~0.000000~-0.414839
../src/instance_set/generated_instances/toy_50_20_-5.dat;20;50;10.000000;55;61.992900;0.000000;-0.219107;0.000000~0.000000~0.000000~1.032552~1.883061~0.000000~0.000000~0.000000~0.131724~0.000000~-0.121912~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-5.dat;30;50;10.000000;80;118.248379;0.000000;-0.182156;0.000000~-0.965740~0.000000~-0.307482~0.000000~0.000000~0.000000~0.000000~0.102662~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.645012~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
