Instance0
70;0
84;0
100;0
110;0
13;0
9;0
14;0
10;0
13;0
7;0
10;0
6;0
6;0
11;0
7;0
5;0
9;0
14;0
5;0
2;0
13;0
6;0
6;0
7;0
6;0
3;0
10;0
1;0
Instance1
74;0
87;0
9;0
6;0
8;0
3;0
4;0
4;0
7;0
9;0
4;0
4;0
4;0
7;0
6;0
8;0
6;0
6;0
5;0
6;0
3;0
1;0
6;0
5;0
2;0
2;0
2;0
15;0
4;0
1;0
Instance2
51;0
53;0
1;0
1;0
Instance4
63;0
67;0
80;0
94;0
109;0
122;0
4;0
4;0
5;0
7;0
7;0
4;0
3;0
10;0
12;0
11;0
3;0
3;0
5;0
14;0
4;0
3;0
2;0
Instance5
66;0
78;0
94;0
113;0
131;0
140;0
147;0
150;0
155;0
161;0
171;0
181;0
8;0
6;0
7;0
6;0
10;0
10;0
6;0
13;0
5;0
9;0
5;0
7;0
5;0
6;0
13;0
10;0
10;0
9;0
10;0
8;0
7;0
14;0
6;0
5;0
10;0
9;0
8;0
5;0
19;0
2;0
6;0
2;0
14;0
13;0
3;0
8;0
1;0
6;0
Instance7
4;0
2;0
Instance8
76;0
88;0
96;0
110;0
125;0
4;0
4;0
5;0
2;0
5;0
5;0
5;0
4;0
3;0
3;0
1;0
1;0
1;0
Instance9
68;0
88;0
100;0
110;0
120;0
132;0
141;0
152;0
162;0
172;0
184;0
189;0
194;0
207;0
212;0
218;0
227;0
231;0
233;0
236;0
Instance10
56;0
58;0
Instance11
52;0
54;0
Instance12
76;0
88;0
94;0
102;0
117;0
124;0
130;0
136;0
144;0
153;0
161;0
170;0
174;0
179;0
184;0
188;0
193;0
4;0
5;0
8;0
9;0
8;0
9;0
9;0
5;0
7;0
6;0
5;0
5;0
6;0
3;0
9;0
2;0
4;0
4;0
5;0
3;0
7;0
4;0
Instance13
9;0
7;0
9;0
11;0
7;0
5;0
8;0
7;0
5;0
4;0
4;0
5;0
4;0
7;0
2;0
13;0
4;0
7;0
5;0
3;0
7;0
4;0
3;0
4;0
4;0
5;0
2;0
4;0
2;0
3;0
2;0
4;0
2;0
2;0
2;0
Instance14
1;0
2;0
1;0
Instance15
1;0.0
2;0.0
Instance16
71;0
76;0
10;0
7;0
3;0
2;0
Instance17
77;0
90;0
12;0
9;0
9;0
7;0
5;0
4;0
6;0
4;0
6;0
3;0
4;0
2;0
2;0
1;0
3;0
Instance18
4;0.0
Instance20
73;0
83;0
9;0
5;0
4;0
1;0
2;0
Instance21
75;0
91;0
13;0
9;0
6;0
7;0
6;0
5;0
4;0
2;0
5;0
4;0
5;0
2;0
6;0
2;0
4;0
Instance22
1;0
5;0
3;0
7;0
Instance23
57;0
59;0
3;0
Instance24
10;0
7;0
14;0
11;0
11;0
9;0
5;0
4;0
6;0
3;0
5;0
4;0
2;0
6;0
3;0
Instance25
76;0
89;0
15;0
8;0
13;0
12;0
12;0
5;0
6;0
5;0
5;0
3;0
4;0
3;0
6;0
2;0
5;0
3;0
3;0
4;0
4;0
2;0
1;0
1;0
2;0
3;0
1;0
1;0
2;0
Instance27
1;0
1;0
Instance28
65;0
80;0
10;0
12;0
13;0
7;0
9;0
23;0
9;0
7;0
5;0
7;0
5;0
5;0
6;0
4;0
5;0
4;0
Instance29
9;0.014640933137042464
11;0.041492889845178245
12;0.05143901768236461
6;0.05956352223642292
7;0.06209049876239629
6;0.06256612686651676
8;0.0693284584148967
11;0.08982252924142171
3;0.09083526119101157
3;0.09189976218594793
3;0.09681458592852647
6;0.09779496222477475
4;0.09801821623283133
4;0.0989888858330772
5;0.10191383689515147
4;0.10395547862100211
3;0.11662595246954524
8;0.12488311520230376
6;0.12835164124051582
4;0.13435685050070378
5;0.14921780208046856
4;0.16775112031449704
14;0.703421308516641
12;0.7246830123826032
13;0.7357591551920452
9;0.7469774917267433
8;0.7503901411328958
5;0.7595728622323453
12;0.7644149327713377
11;0.7759850116790383
8;0.7820095353017416
5;0.7832892788290488
8;0.7834688919556884
2;0.7841648928214169
5;0.7843669575888863
4;0.7855568945528736
4;0.7860208951300259
3;0.7875850261078458
3;0.7883334141355108
4;0.788565414424087
2;0.7900472227188635
4;0.7910126432745515
2;0.7913119984856174
3;0.792217547999092
1;0.7926815485762444
2;0.7928087745409473
2;0.7933401300405896
1;0.7934523882447393
Instance30
4;0.0
4;0.0
Instance31
1;0
3;0
1;0
3;0
Instance32
73;0
80;0
89;0
7;0
9;0
6;0
7;0
6;0
2;0
4;0
4;0
4;0
6;0
3;0
4;0
5;0
1;0
3;0
1;0
1;0
2;0
Instance33
69;0
79;0
98;0
111;0
12;0
6;0
6;0
3;0
1;0
7;0
Instance34
48;0
50;0
Instance35
49;0
51;0
3;0
Instance36
68;0
75;0
8;0
7;0
10;0
2;0
1;0
1;0
2;0
3;0
2;0
2;0
3;0
5;0
1;0
2;0
Instance37
78;0
94;0
108;0
125;0
131;0
137;0
150;0
163;0
174;0
185;0
193;0
199;0
208;0
213;0
221;0
232;0
235;0
244;0
250;0
256;0
264;0
267;0
274;0
282;0
285;0
288;0
295;0
301;0
307;0
320;0
328;0
330;0
337;0
342;0
345;0
351;0
357;0
360;0
364;0
366;0
Instance38
1;0
Instance39
45;0
47;0

